1345	.023135
1346	.023678
1347	.02422
1348	.024493
1349	.024766
1350	.025039
1351	.025312
1352	.02562
1353	.025928
1354	.026235
1355	.026543
1356	.026958
1357	.027372
1358	.027787
1359	.028127
1360	.028468
1361	.028808
1362	.029148
1363	.029595
1364	.030041
1365	.030487
1366	.030933
1367	.031629
1368	.032324
1369	.033019
1370	.033836
1371	.034653
1372	.03547
1373	.036287
1374	.037349
1375	.038411
1376	.039473
1377	.040535
1378	.042106
1379	.043678
1380	.04525
1381	.046821
1382	.0492
1383	.051579
1384	.053957
1385	.056336
1386	.060449
1387	.064562
1388	.068675
1389	.073037
1390	.0774
1391	.081763
1392	.086126
1393	.091872
1394	.097618
1395	.10336
1396	.1091
1397	.11499
1398	.12088
1399	.12677
1400	.13266
1401	.13799
1402	.14332
1403	.14865
1404	.15398
1405	.1591
1406	.16423
1407	.16935
1408	.17448
1409	.17905
1410	.18363
1411	.1882
1412	.19278
1413	.19611
1414	.19944
1415	.20278
1416	.20611
1417	.20873
1418	.21136
1419	.21398
1420	.2166
1421	.21938
1422	.22216
1423	.22494
1424	.22773
1425	.22997
1426	.23222
1427	.23447
1428	.23672
1429	.23827
1430	.23982
1431	.24137
1432	.24292
1433	.24439
1434	.24587
1435	.24734
1436	.24881
1437	.25028
1438	.25079
1439	.2513
1440	.25181
1441	.25232
1442	.25282
1443	.25333
1444	.25383
1445	.25434
1446	.25467
1447	.255
1448	.25534
1449	.25567
1450	.25583
1451	.256
1452	.25616
1453	.25632
1454	.25614
1455	.25597
1456	.25579
1457	.25562
1458	.25517
1459	.25473
1460	.25429
1461	.25384
1462	.2534
1463	.25172
1464	.25004
1465	.24835
1466	.24667
1467	.24483
1468	.243
1469	.24116
1470	.23932
1471	.23749
1472	.23566
1473	.23383
1474	.232
1475	.22972
1476	.22743
1477	.22515
1478	.22287
1479	.22059
1480	.21858
1481	.21658
1482	.21458
1483	.21257
1484	.21057
1485	.20828
1486	.206
1487	.20371
1488	.20142
1489	.19816
1490	.19489
1491	.19163
1492	.18837
1493	.18653
1494	.1847
1495	.18287
1496	.18104
1497	.1792
1498	.17663
1499	.17405
1500	.17148
1501	.16891
1502	.1671
1503	.16529
1504	.16348
1505	.16167
1506	.15986
1507	.15748
1508	.15509
1509	.15271
1510	.15033
1511	.14854
1512	.14676
1513	.14497
1514	.14318
1515	.1414
1516	.13936
1517	.13733
1518	.1353
1519	.13326
1520	.13176
1521	.13025
1522	.12875
1523	.12724
1524	.12573
1525	.12462
1526	.12351
1527	.1224
1528	.12129
1529	.12018
1530	.11866
1531	.11714
1532	.11562
1533	.1141
1534	.11287
1535	.11165
1536	.11042
1537	.1092
1538	.10798
1539	.10638
1540	.10478
1541	.10318
1542	.10158
1543	.099988
1544	.099035
1545	.098081
1546	.097128
1547	.096175
1548	.095222
1549	.09421
1550	.093199
1551	.092188
1552	.091177
1553	.090109
1554	.08904
1555	.087972
1556	.086903
1557	.085835
1558	.085025
1559	.084215
1560	.083405
1561	.082595
1562	.081786
1563	.080981
1564	.080176
1565	.079371
1566	.078567
1567	.077762
1568	.077087
1569	.076413
1570	.075738
1571	.075064
1572	.074389
1573	.073843
1574	.073298
1575	.072752
1576	.072206
1577	.071661
1578	.071118
1579	.070576
1580	.070034
1581	.069492
1582	.068949
1583	.068411
1584	.067872
1585	.067333
1586	.066794
1587	.066255
1588	.06572
1589	.065184
1590	.064649
1591	.064114
1592	.063578
1593	.063169
1594	.06276
1595	.062351
1596	.061942
1597	.061533
1598	.061127
1599	.06072
1600	.060314
1601	.059907
1602	.059501
1603	.059146
1604	.058791
1605	.058436
1606	.058081
1607	.057726
1608	.057434
1609	.057142
1610	.05685
1611	.056558
1612	.056266
1613	.055999
1614	.055731
1615	.055464
1616	.055196
1617	.054929
1618	.054661
1619	.054373
1620	.054085
1621	.053797
1622	.053509
1623	.053221
1624	.052995
1625	.052769
1626	.052543
1627	.052318
1628	.052092
1629	.051869
1630	.051647
1631	.051425
1632	.051202
1633	.05098
1634	.050758
1635	.050582
1636	.050406
1637	.050231
1638	.050055
1639	.049879
1640	.049704
1641	.049531
1642	.049359
1643	.049187
1644	.049015
1645	.048876
1646	.048737
1647	.048598
1648	.048459
1649	.04832
1650	.048181
1651	.04801
1652	.047838
1653	.047666
1654	.047495
1655	.047323
1656	.047235
1657	.047148
1658	.04706
1659	.046972
1660	.046885
1661	.046797
1662	.046698
1663	.046599
1664	.046501
1665	.046402
1666	.046303
1667	.046246
1668	.046189
1669	.046132
1670	.046074
1671	.046017
1672	.04596
1673	.045898
1674	.045835
1675	.045773
1676	.04571
1677	.045647
1678	.04565
1679	.045652
1680	.045654
1681	.045656
1682	.045658
1683	.04566
1684	.045652
1685	.045645
1686	.045637
1687	.045629
1688	.045622
1689	.045614
1690	.045769
1691	.0458
1692	.04583
1693	.04586
1694	.04589
1695	.04592
1696	.04595
1697	.04598
1698	.04601
1699	.04604
1700	.04607
1701	.046111
1702	.046151
1703	.046191
1704	.046231
1705	.046271
1706	.046312
1707	.046486
1708	.046661
1709	.046836
1710	.04701
1711	.047133
1712	.047255
1713	.047378
1714	.0475
1715	.047623
1716	.047745
1717	.047868
1718	.04799
1719	.048171
1720	.048352
1721	.048534
1722	.048715
1723	.048896
1724	.049077
1725	.049295
1726	.049513
1727	.04973
1728	.049948
1729	.050166
1730	.050384
1731	.050547
1732	.050711
1733	.050875
1734	.051039
1735	.051202
1736	.051366
1737	.05153
1738	.051694
1739	.051857
1740	.052021
1741	.05306
1742	.054098
1743	.054545
1744	.054992
1745	.055439
1746	.055886
1747	.056333
1748	.05678
1749	.057214
1750	.057649
1751	.058083
1752	.058518
1753	.058952
1754	.059387
1755	.059818
1756	.06025
1757	.060681
1758	.061113
1759	.061544
1760	.061976
1761	.062344
1762	.062713
1763	.063081
1764	.06345
1765	.063818
1766	.064187
1767	.064555
1768	.064924
1769	.065292
1770	.065661
1771	.066498
1772	.067335
1773	.068173
1774	.068503
1775	.068833
1776	.069162
1777	.069492
1778	.069822
1779	.070152
1780	.070388
1781	.070624
1782	.07086
1783	.071096
1784	.071332
1785	.071568
